book_id,title,author_id,genre,publish_year,isbn,pages,language
38648,Mastering Life 901,844,Self-Help,2011,9780000038648,318,Bengali
38649,A India 564,207,Fiction,2005,9780000038649,715,Tamil
38650,The Success 218,273,Biography,2008,9780000038650,541,Kannada
38651,A History 820,264,Biography,2019,9780000038651,690,Bengali
38652,Mastering Love 333,450,Mystery,2003,9780000038652,784,Telugu
38653,Guide to Future 326,501,Children,2006,9780000038653,295,Telugu
38654,Guide to Business 597,943,Comics,1992,9780000038654,595,English
38655,A Algorithms 610,542,Thriller,2008,9780000038655,735,Bengali
38656,The Mathematics 394,367,Science,2001,9780000038656,652,Tamil
38657,Guide to Innovation 880,955,Comics,2023,9780000038657,443,Telugu
38658,Tales of Data 676,399,Mystery,1996,9780000038658,388,Oriya
38659,Chronicles of India 782,86,Business,1992,9780000038659,192,Kannada
38660,The Mathematics 658,917,Children,2023,9780000038660,94,Oriya
38661,Guide to Love 541,330,Non-Fiction,2010,9780000038661,431,Telugu
38662,Chronicles of Design 167,424,Biography,2006,9780000038662,205,Oriya
38663,Introduction to Love 212,85,Fiction,2002,9780000038663,766,Oriya
38664,Tales of Data 91,991,Thriller,2016,9780000038664,686,Kannada
38665,The Dreams 668,452,Biography,2015,9780000038665,799,Hindi
38666,A Data 552,43,Mystery,2017,9780000038666,341,Telugu
38667,A Future 639,286,Thriller,2014,9780000038667,397,Tamil
38668,Chronicles of History 374,91,Self-Help,1999,9780000038668,368,Hindi
38669,Chronicles of Future 888,347,Self-Help,2004,9780000038669,428,Bengali
38670,Secrets of Science 290,85,Thriller,1996,9780000038670,117,Kannada
38671,The Science 45,947,History,2007,9780000038671,138,Telugu
38672,Tales of Algorithms 415,639,Biography,2011,9780000038672,757,Bengali
38673,Guide to Success 821,713,Science,2004,9780000038673,578,Oriya
38674,An Data 887,45,Comics,2024,9780000038674,145,Tamil
38675,Secrets of India 326,459,Fantasy,1998,9780000038675,302,English
38676,Mastering Love 566,430,Non-Fiction,1991,9780000038676,623,Kannada
38677,The Design 259,978,Children,1994,9780000038677,164,English
38678,The India 612,50,Business,1991,9780000038678,388,Hindi
38679,Introduction to Future 225,694,History,2023,9780000038679,100,Oriya
38680,The Future 622,218,Fantasy,2000,9780000038680,175,Bengali
38681,Tales of History 323,926,History,2022,9780000038681,135,Bengali
38682,Chronicles of Design 965,874,Romance,2013,9780000038682,406,Hindi
38683,Introduction to Business 372,903,History,2010,9780000038683,887,Oriya
38684,Chronicles of Time 820,759,Thriller,2013,9780000038684,223,Oriya
38685,Tales of Data 260,506,Children,2004,9780000038685,521,Telugu
38686,An Future 345,896,Health,2024,9780000038686,436,Oriya
38687,An Design 434,734,Business,2001,9780000038687,627,Oriya
38688,The Dreams 775,344,Biography,1998,9780000038688,430,Bengali
38689,Tales of Business 893,777,History,1994,9780000038689,556,Bengali
38690,Mastering Science 295,173,Technology,1995,9780000038690,557,Kannada
38691,A Success 348,93,Business,1994,9780000038691,780,Telugu
38692,Secrets of Business 701,684,Science,2022,9780000038692,325,Bengali
38693,Chronicles of Future 445,235,Romance,1992,9780000038693,319,Bengali
38694,Introduction to Business 223,630,Thriller,2024,9780000038694,329,English
38695,Introduction to Dreams 873,211,Business,2008,9780000038695,442,Bengali
38696,An Life 109,531,Self-Help,1995,9780000038696,665,Telugu
38697,Tales of Data 241,368,Comics,2012,9780000038697,428,Oriya
38698,Chronicles of Love 451,328,Fiction,2004,9780000038698,864,Hindi
38699,Introduction to Success 828,740,Mystery,2014,9780000038699,157,Bengali
38700,An Mathematics 184,629,Fantasy,1995,9780000038700,899,Oriya
38701,Mastering History 786,98,Fantasy,2015,9780000038701,740,Bengali
38702,Mastering Life 6,244,Technology,2019,9780000038702,868,English
38703,A Design 907,79,History,1998,9780000038703,298,Hindi
38704,Tales of Love 662,797,Health,2015,9780000038704,822,Bengali
38705,Tales of Time 224,880,History,2014,9780000038705,501,Bengali
38706,An Algorithms 688,370,Non-Fiction,2023,9780000038706,676,Telugu
38707,The India 172,91,History,1994,9780000038707,456,Hindi
38708,Chronicles of Data 158,812,Romance,2015,9780000038708,273,Kannada
38709,Chronicles of Innovation 533,661,Children,2011,9780000038709,135,Kannada
38710,Introduction to Business 48,597,Fantasy,1991,9780000038710,262,Tamil
38711,A India 20,223,Technology,2015,9780000038711,853,Hindi
38712,Tales of Life 828,325,Fantasy,2000,9780000038712,696,English
38713,The India 551,869,Health,2000,9780000038713,743,English
38714,Guide to Design 362,22,Business,2017,9780000038714,672,English
38715,Chronicles of Dreams 952,140,Thriller,1997,9780000038715,354,Bengali
38716,The Science 628,233,Comics,2005,9780000038716,550,Kannada
38717,A Innovation 228,801,Romance,2001,9780000038717,768,Tamil
38718,Secrets of India 814,986,Children,1990,9780000038718,167,Kannada
38719,Introduction to History 924,319,Business,2001,9780000038719,787,Kannada
38720,Secrets of Mathematics 835,965,Self-Help,2000,9780000038720,575,Telugu
38721,Secrets of Algorithms 994,356,Technology,2001,9780000038721,260,English
38722,A Business 936,573,Biography,1998,9780000038722,402,Tamil
38723,Guide to Data 223,24,Fantasy,2013,9780000038723,794,Bengali
38724,The Success 217,591,Romance,2012,9780000038724,494,English
38725,Guide to Innovation 204,806,Children,2019,9780000038725,454,Kannada
38726,An Mathematics 247,548,Fantasy,2009,9780000038726,109,Telugu
38727,Chronicles of Design 528,111,Fantasy,2017,9780000038727,417,Tamil
38728,The Love 86,480,Science,2018,9780000038728,251,Oriya
38729,Introduction to Algorithms 312,871,Business,1991,9780000038729,656,Tamil
38730,Guide to Design 26,154,Biography,2019,9780000038730,892,Tamil
38731,The Success 511,513,Business,2003,9780000038731,735,Tamil
38732,An Mathematics 709,743,Biography,2010,9780000038732,225,Hindi
38733,Chronicles of Future 69,2,Health,2013,9780000038733,190,Tamil
38734,Chronicles of History 306,632,Non-Fiction,1999,9780000038734,684,Oriya
38735,The Time 234,780,Comics,1991,9780000038735,677,Hindi
38736,An Science 728,605,Technology,2004,9780000038736,80,Hindi
38737,Secrets of Love 662,790,Thriller,1992,9780000038737,282,Oriya
38738,Chronicles of Success 478,523,Science,2007,9780000038738,723,Telugu
38739,Chronicles of Life 736,672,Health,2013,9780000038739,606,Telugu
38740,A India 39,30,Fiction,1990,9780000038740,818,Hindi
38741,A Love 750,235,Comics,1992,9780000038741,618,Bengali
38742,Introduction to Design 508,873,Fantasy,1990,9780000038742,268,Hindi
38743,Guide to Algorithms 308,922,Thriller,2023,9780000038743,470,Oriya
38744,Chronicles of Time 626,783,Thriller,2003,9780000038744,298,Tamil
38745,Guide to India 834,81,Fantasy,2006,9780000038745,788,Telugu
38746,Mastering Data 52,379,Children,2015,9780000038746,716,Telugu
38747,Mastering Mathematics 773,226,Non-Fiction,2011,9780000038747,634,English
38748,An History 673,290,Fantasy,1999,9780000038748,170,Telugu
38749,Guide to Design 925,673,Technology,1998,9780000038749,150,Bengali
38750,An India 959,436,Technology,1994,9780000038750,817,Tamil
38751,Tales of Innovation 334,853,Health,1992,9780000038751,716,Kannada
38752,Tales of Design 995,276,Business,2020,9780000038752,887,Kannada
38753,Mastering Love 996,302,Fiction,2003,9780000038753,521,English
38754,Guide to Life 188,691,Health,2023,9780000038754,227,Oriya
38755,Chronicles of Algorithms 993,773,Romance,1995,9780000038755,441,Hindi
38756,Tales of Business 285,873,Fantasy,1991,9780000038756,490,Telugu
38757,A Algorithms 568,880,Children,1996,9780000038757,275,Kannada
38758,The Future 44,193,Biography,1993,9780000038758,186,Tamil
38759,Guide to Success 184,638,Non-Fiction,2024,9780000038759,397,Oriya
38760,Tales of Design 666,734,Science,1996,9780000038760,344,English
38761,Introduction to Mathematics 43,239,Children,2004,9780000038761,244,Tamil
38762,Mastering India 165,507,Fantasy,2018,9780000038762,539,Hindi
38763,Chronicles of Innovation 542,792,Self-Help,2004,9780000038763,266,Hindi
38764,Guide to History 382,641,Comics,1994,9780000038764,212,Hindi
38765,Chronicles of Data 158,747,Romance,1998,9780000038765,291,Oriya
38766,Introduction to Data 991,405,Non-Fiction,2001,9780000038766,188,Tamil
38767,A Business 338,510,Technology,2018,9780000038767,551,Hindi
38768,The Time 494,471,Business,2004,9780000038768,240,Oriya
38769,Introduction to Data 903,822,Fiction,2007,9780000038769,538,English
38770,The Algorithms 190,366,Mystery,1996,9780000038770,418,Telugu
38771,The Future 633,37,Mystery,2006,9780000038771,137,Telugu
38772,Guide to Business 785,882,Biography,2022,9780000038772,773,Tamil
38773,Mastering Time 313,460,Fantasy,1996,9780000038773,198,Oriya
38774,The Design 455,939,Business,2009,9780000038774,86,Bengali
38775,Secrets of Time 741,478,Science,2005,9780000038775,97,Hindi
38776,Chronicles of Business 710,41,Mystery,2013,9780000038776,876,Tamil
38777,Introduction to History 430,861,Fiction,2021,9780000038777,161,Telugu
38778,Mastering Data 600,866,Mystery,1997,9780000038778,751,Tamil
38779,Secrets of Algorithms 76,870,Biography,1995,9780000038779,734,Telugu
38780,Guide to History 566,211,Mystery,1997,9780000038780,816,Kannada
38781,Guide to Business 473,555,Mystery,2017,9780000038781,216,Bengali
38782,The Innovation 709,510,Mystery,1995,9780000038782,655,Oriya
38783,Mastering Love 54,336,Self-Help,2021,9780000038783,656,Hindi
38784,The History 74,590,Children,1993,9780000038784,724,Bengali
38785,Guide to Innovation 827,59,Non-Fiction,1992,9780000038785,836,Bengali
38786,An Mathematics 838,331,Biography,2014,9780000038786,891,Hindi
38787,The Dreams 506,237,Fantasy,1991,9780000038787,521,Oriya
38788,The History 463,185,Mystery,2003,9780000038788,496,Bengali
38789,Chronicles of Life 404,114,History,2003,9780000038789,344,Kannada
38790,Guide to Love 905,924,Science,2015,9780000038790,703,English
38791,Tales of History 814,174,Fiction,1997,9780000038791,666,Hindi
38792,Secrets of Mathematics 78,250,History,1990,9780000038792,175,English
38793,The Data 127,259,Business,1991,9780000038793,317,Oriya
38794,An Data 12,31,Fiction,2000,9780000038794,453,English
38795,The Science 377,974,Self-Help,2023,9780000038795,387,Bengali
38796,A History 553,546,Technology,2014,9780000038796,663,Bengali
38797,A Love 205,524,Business,2002,9780000038797,340,Telugu
38798,Secrets of Data 132,77,Self-Help,2012,9780000038798,119,Hindi
38799,The Design 716,598,Science,2021,9780000038799,756,Tamil
38800,Tales of Love 817,793,Romance,2007,9780000038800,778,Telugu
38801,Guide to Design 511,518,Science,2012,9780000038801,630,English
38802,Guide to Life 603,566,Non-Fiction,2023,9780000038802,898,English
38803,The Design 192,468,Children,1999,9780000038803,742,English
38804,Secrets of Love 841,299,Fantasy,2014,9780000038804,851,Telugu
38805,Guide to Mathematics 735,897,Health,1992,9780000038805,515,Hindi
38806,Secrets of Science 353,349,Children,2000,9780000038806,463,English
38807,An Science 182,283,Fiction,2016,9780000038807,622,Bengali
38808,An India 380,760,Fiction,2009,9780000038808,652,Kannada
38809,Mastering India 378,178,Mystery,1998,9780000038809,95,Kannada
38810,The History 77,287,Technology,2002,9780000038810,489,Tamil
38811,Chronicles of Future 716,401,Self-Help,2002,9780000038811,441,Hindi
38812,A Love 315,906,Technology,1997,9780000038812,729,Bengali
38813,An Future 421,291,Biography,1995,9780000038813,346,Kannada
38814,Secrets of Dreams 267,814,History,1996,9780000038814,348,English
38815,Chronicles of Dreams 618,64,History,2018,9780000038815,202,English
38816,Tales of Life 178,476,Business,2001,9780000038816,663,Tamil
38817,Mastering Design 902,779,History,1999,9780000038817,454,Kannada
38818,Tales of Data 867,689,Children,2023,9780000038818,713,Telugu
38819,Tales of Dreams 602,140,Romance,2007,9780000038819,139,Hindi
38820,An Innovation 95,917,Thriller,2000,9780000038820,778,Oriya
38821,A History 638,268,Thriller,2011,9780000038821,546,Oriya
38822,A Science 864,806,Children,2011,9780000038822,346,Telugu
38823,Secrets of Design 429,308,Business,2023,9780000038823,507,Kannada
38824,Introduction to Dreams 558,807,Technology,2001,9780000038824,756,English
38825,The History 595,510,Science,2024,9780000038825,891,Tamil
38826,A Design 406,280,Fantasy,1992,9780000038826,768,Bengali
38827,Mastering Life 814,877,Comics,2002,9780000038827,513,Telugu
38828,Secrets of Business 430,528,Health,2001,9780000038828,447,Tamil
38829,Chronicles of Innovation 319,95,Mystery,2000,9780000038829,883,Tamil
38830,An Design 468,983,History,2017,9780000038830,279,Oriya
38831,Mastering Business 241,37,Science,2021,9780000038831,347,English
38832,Mastering Innovation 221,245,History,1996,9780000038832,403,Bengali
38833,Secrets of Mathematics 710,712,Technology,2001,9780000038833,541,Kannada
38834,A Future 175,908,Fantasy,2000,9780000038834,371,Oriya
38835,Tales of Business 913,924,Self-Help,2009,9780000038835,136,Telugu
38836,Guide to Innovation 562,1,Fantasy,2017,9780000038836,402,Oriya
38837,Mastering Data 646,565,Mystery,2024,9780000038837,115,Tamil
38838,A Success 710,559,Self-Help,2013,9780000038838,622,Telugu
38839,Mastering History 669,170,Self-Help,2011,9780000038839,362,Hindi
38840,Guide to Dreams 731,87,Non-Fiction,2014,9780000038840,470,Tamil
38841,Chronicles of Time 874,27,Health,2007,9780000038841,104,Oriya
38842,The Science 896,276,Non-Fiction,2012,9780000038842,865,Hindi
38843,Guide to India 249,826,Non-Fiction,2003,9780000038843,776,English
38844,Tales of Future 415,11,Science,2006,9780000038844,318,English
38845,The Business 546,969,Non-Fiction,1992,9780000038845,354,Hindi
38846,Introduction to Business 232,223,Biography,2010,9780000038846,648,Bengali
38847,Secrets of Design 737,111,Self-Help,2019,9780000038847,431,Oriya
38848,Tales of Success 978,565,Business,2022,9780000038848,506,Oriya
38849,The Algorithms 287,403,Romance,2013,9780000038849,180,Kannada
38850,The Time 95,564,Business,2011,9780000038850,710,English
38851,A Dreams 828,261,Biography,2021,9780000038851,529,Tamil
38852,Introduction to History 460,732,Romance,2016,9780000038852,223,Tamil
38853,Introduction to Future 314,645,Thriller,1994,9780000038853,202,Hindi
38854,Mastering Science 236,50,Comics,1990,9780000038854,317,English
38855,An Business 911,339,Thriller,1995,9780000038855,806,Bengali
38856,The India 33,472,Mystery,2020,9780000038856,186,Telugu
38857,Introduction to Life 337,609,Mystery,1990,9780000038857,633,Telugu
38858,Secrets of Future 790,311,Self-Help,1992,9780000038858,390,Oriya
38859,An Business 476,846,Fiction,2020,9780000038859,223,Tamil
38860,An Science 471,469,Thriller,2004,9780000038860,494,English
38861,Mastering India 394,502,Business,2012,9780000038861,498,Bengali
38862,Secrets of Dreams 635,683,Business,2008,9780000038862,414,Oriya
38863,The Science 381,178,Health,2024,9780000038863,224,Oriya
38864,Introduction to Business 636,602,Business,2001,9780000038864,493,English
38865,Secrets of Success 210,288,History,2023,9780000038865,340,English
38866,An Future 335,971,History,2011,9780000038866,237,Hindi
38867,The History 438,66,Fantasy,1992,9780000038867,848,Telugu
38868,Guide to Design 815,43,Non-Fiction,2008,9780000038868,149,English
38869,Secrets of India 93,673,Fiction,2023,9780000038869,340,Hindi
38870,An Dreams 382,415,Business,2008,9780000038870,277,Hindi
38871,Mastering Future 223,219,Self-Help,2013,9780000038871,425,English
38872,Guide to History 688,931,Comics,2024,9780000038872,143,Telugu
38873,Mastering Life 948,205,Romance,2013,9780000038873,854,English
38874,Chronicles of Science 9,943,Children,2002,9780000038874,412,Bengali
38875,Mastering Science 935,987,Children,1994,9780000038875,516,Oriya
38876,Introduction to Data 477,238,Technology,1997,9780000038876,204,Hindi
38877,An Algorithms 877,973,Biography,2005,9780000038877,125,Oriya
38878,Mastering Love 207,852,Fiction,2002,9780000038878,621,Telugu
38879,The Science 588,750,Business,2012,9780000038879,546,Kannada
38880,Tales of Time 213,436,Mystery,1998,9780000038880,144,Hindi
38881,The India 73,402,Science,2013,9780000038881,404,Telugu
38882,Tales of Science 124,202,Self-Help,2017,9780000038882,192,Telugu
38883,Tales of Algorithms 712,614,Science,2018,9780000038883,202,Telugu
38884,Introduction to Dreams 758,902,Comics,2012,9780000038884,469,Bengali
38885,A Future 561,334,Comics,2002,9780000038885,743,Telugu
38886,Chronicles of Business 120,577,Thriller,2020,9780000038886,334,Telugu
38887,Mastering Innovation 773,731,Mystery,1996,9780000038887,729,Tamil
38888,Mastering India 134,167,Science,2022,9780000038888,217,Bengali
38889,Chronicles of Science 119,911,Science,2013,9780000038889,366,Kannada
38890,Guide to Business 440,937,Biography,1996,9780000038890,336,Oriya
38891,Secrets of Business 954,69,Self-Help,1994,9780000038891,438,Hindi
38892,Tales of Love 882,340,Non-Fiction,1992,9780000038892,686,Bengali
38893,A Mathematics 11,79,Romance,2005,9780000038893,638,Tamil
38894,Introduction to Love 686,223,Comics,1992,9780000038894,545,Telugu
38895,Chronicles of Science 101,713,History,2012,9780000038895,395,English
38896,An History 674,370,Business,2004,9780000038896,593,Tamil
38897,Tales of Business 614,804,History,2009,9780000038897,607,Tamil
38898,The Life 421,484,Technology,1994,9780000038898,283,Hindi
38899,Chronicles of India 873,375,Biography,2023,9780000038899,178,Kannada
38900,The History 953,744,Romance,2001,9780000038900,786,Bengali
38901,Mastering History 606,737,Health,2021,9780000038901,280,Hindi
38902,An Mathematics 219,537,Thriller,2005,9780000038902,438,Kannada
38903,An Future 455,14,Science,2010,9780000038903,817,English
38904,The Science 83,587,Fiction,2014,9780000038904,617,Tamil
38905,Mastering India 135,109,Technology,2005,9780000038905,177,Kannada
38906,Introduction to Data 593,424,Health,2007,9780000038906,575,Kannada
38907,Mastering Time 318,468,Fantasy,1992,9780000038907,597,Hindi
38908,Tales of Business 972,635,Comics,2008,9780000038908,92,Tamil
38909,An Algorithms 103,198,Science,1997,9780000038909,284,Tamil
38910,An Dreams 64,945,Health,1992,9780000038910,787,Kannada
38911,Secrets of Dreams 931,27,Thriller,1991,9780000038911,518,Kannada
38912,Tales of Life 795,159,Thriller,1995,9780000038912,719,Tamil
38913,Chronicles of Design 312,633,Technology,2014,9780000038913,140,Tamil
38914,Introduction to Life 112,481,Science,2000,9780000038914,82,Bengali
38915,A Business 505,180,Health,2014,9780000038915,607,Bengali
38916,The Future 522,971,Thriller,2006,9780000038916,376,Oriya
38917,Introduction to Algorithms 487,319,Children,1992,9780000038917,425,Tamil
38918,Mastering Life 553,725,Technology,2008,9780000038918,550,Bengali
38919,An Life 292,936,Fiction,1992,9780000038919,185,Telugu
38920,Mastering Mathematics 933,194,Technology,2016,9780000038920,164,Telugu
38921,Mastering Success 750,222,Romance,2024,9780000038921,633,Telugu
38922,Tales of Business 257,401,Non-Fiction,2020,9780000038922,783,Tamil
38923,A Algorithms 919,16,History,1992,9780000038923,768,Kannada
38924,An Business 596,874,Non-Fiction,2001,9780000038924,259,English
38925,Secrets of Innovation 498,265,Fiction,2018,9780000038925,315,English
38926,An Algorithms 141,312,Fantasy,2013,9780000038926,225,Hindi
38927,Guide to Data 537,492,Mystery,2019,9780000038927,128,Hindi
38928,Guide to Love 676,868,Health,1990,9780000038928,374,Tamil
38929,Mastering Business 842,718,Thriller,2023,9780000038929,389,Kannada
38930,Introduction to Success 503,466,Biography,2002,9780000038930,696,Kannada
38931,Guide to Science 33,530,Biography,2015,9780000038931,890,Bengali
38932,Secrets of Design 953,88,History,2015,9780000038932,760,Telugu
38933,Tales of Design 947,711,Fantasy,1998,9780000038933,683,Telugu
38934,Secrets of Innovation 846,419,Self-Help,2003,9780000038934,452,Tamil
38935,A Mathematics 577,135,Children,1993,9780000038935,845,Kannada
38936,Introduction to Science 316,466,Fantasy,2019,9780000038936,850,English
38937,Tales of Future 65,922,Fantasy,2016,9780000038937,877,English
38938,Mastering India 781,634,Children,2007,9780000038938,123,Tamil
38939,Tales of Love 455,837,Science,1995,9780000038939,501,Hindi
38940,Tales of Future 341,745,Mystery,2023,9780000038940,413,Bengali
38941,Guide to Algorithms 440,45,Biography,2003,9780000038941,193,Hindi
38942,An Love 817,343,Business,2001,9780000038942,488,Oriya
38943,Chronicles of Data 98,444,Mystery,2010,9780000038943,417,English
38944,Chronicles of Life 718,219,Fantasy,2016,9780000038944,289,English
38945,Chronicles of Love 114,618,Thriller,2022,9780000038945,326,English
38946,Secrets of Innovation 236,407,Biography,1996,9780000038946,391,Telugu
38947,A Success 559,529,Mystery,2017,9780000038947,271,Telugu
38948,Guide to Dreams 543,302,Non-Fiction,2011,9780000038948,295,Tamil
38949,Guide to Data 538,630,Thriller,1997,9780000038949,117,Hindi
38950,Guide to Innovation 305,558,Technology,1996,9780000038950,581,Hindi
38951,The Time 613,429,Mystery,2021,9780000038951,559,Tamil
38952,Tales of Algorithms 631,178,Comics,2018,9780000038952,575,Oriya
38953,Tales of History 863,788,Comics,2012,9780000038953,873,English
38954,Guide to Dreams 678,174,Self-Help,1995,9780000038954,313,Telugu
38955,Mastering Innovation 551,376,Biography,2019,9780000038955,864,Oriya
38956,Introduction to Mathematics 946,958,Fantasy,1990,9780000038956,632,Bengali
38957,The Science 592,742,History,2003,9780000038957,424,Hindi
38958,Introduction to Algorithms 338,155,Children,1991,9780000038958,250,English
38959,A Love 446,171,Comics,2011,9780000038959,402,English
38960,Chronicles of Love 791,161,Biography,1999,9780000038960,520,English
38961,Mastering Business 498,830,Fantasy,1991,9780000038961,679,Oriya
38962,Mastering Success 889,353,Biography,2006,9780000038962,772,Kannada
38963,Chronicles of Business 458,363,Science,2001,9780000038963,718,Telugu
38964,Secrets of Algorithms 308,511,Fiction,1990,9780000038964,830,Oriya
38965,An Design 537,424,Science,2006,9780000038965,233,Hindi
38966,Mastering Algorithms 110,786,Self-Help,2010,9780000038966,508,Oriya
38967,An Innovation 65,279,Health,2014,9780000038967,434,Kannada
38968,Mastering Science 192,370,Mystery,2016,9780000038968,355,English
38969,Mastering Love 111,491,Non-Fiction,2006,9780000038969,254,Bengali
38970,The Algorithms 727,807,Comics,2023,9780000038970,94,Telugu
38971,The Algorithms 173,94,Mystery,2002,9780000038971,712,Bengali
38972,An Time 549,483,Mystery,2024,9780000038972,673,Bengali
38973,A Business 92,347,Romance,2013,9780000038973,390,Kannada
38974,Guide to Time 981,203,Children,2015,9780000038974,867,Kannada
38975,The Innovation 180,151,Fantasy,2001,9780000038975,358,Bengali
38976,The Innovation 825,994,Science,2001,9780000038976,641,Hindi
38977,Guide to Science 649,944,Biography,1993,9780000038977,472,Bengali
38978,The Mathematics 828,355,Mystery,2001,9780000038978,729,Bengali
38979,Mastering Time 950,185,Non-Fiction,1998,9780000038979,729,Bengali
38980,Tales of History 692,513,Self-Help,2012,9780000038980,297,Kannada
38981,Mastering Life 868,734,Mystery,2014,9780000038981,440,English
38982,An Data 736,307,Comics,2002,9780000038982,293,Tamil
38983,The History 544,846,Thriller,2004,9780000038983,635,Tamil
38984,Chronicles of Design 687,605,Business,2023,9780000038984,892,Tamil
38985,Secrets of Design 896,713,Non-Fiction,2009,9780000038985,334,Bengali
38986,Chronicles of Algorithms 572,618,Comics,1990,9780000038986,852,Bengali
38987,The Time 775,152,Thriller,2023,9780000038987,236,Kannada
38988,Chronicles of Data 922,781,Health,2021,9780000038988,891,Hindi
38989,Guide to Business 466,183,Comics,1991,9780000038989,616,Oriya
38990,Tales of Algorithms 33,433,Non-Fiction,2018,9780000038990,617,Telugu
38991,Tales of Design 843,279,Fiction,1990,9780000038991,884,Bengali
38992,Mastering Mathematics 386,466,Biography,2000,9780000038992,361,English
38993,A Science 521,467,Health,2024,9780000038993,254,Oriya
38994,Tales of Mathematics 280,325,Thriller,2012,9780000038994,354,Oriya
38995,Mastering Time 664,278,History,2016,9780000038995,539,Hindi
38996,A Business 490,734,Non-Fiction,2012,9780000038996,152,Tamil
38997,Mastering History 777,450,Romance,2001,9780000038997,799,English
38998,Mastering Design 686,14,Comics,2012,9780000038998,278,Oriya
38999,A Innovation 449,192,Health,2024,9780000038999,187,Tamil
39000,Chronicles of History 767,55,Fiction,2003,9780000039000,774,Kannada
39001,Introduction to Future 914,630,Romance,2006,9780000039001,846,Bengali
39002,Chronicles of Design 109,442,Mystery,2009,9780000039002,97,Oriya
39003,A Mathematics 621,610,Biography,2020,9780000039003,724,English
39004,A Innovation 291,98,Comics,2009,9780000039004,716,Hindi
39005,Tales of Design 876,14,Biography,1995,9780000039005,376,English
39006,Secrets of History 236,785,Biography,1998,9780000039006,540,Oriya
39007,Guide to Future 239,818,Romance,1992,9780000039007,594,English
39008,Guide to Dreams 148,83,Comics,2000,9780000039008,441,Telugu
39009,Introduction to Future 331,333,Biography,1992,9780000039009,847,Kannada
39010,Guide to Design 62,674,Business,2014,9780000039010,510,Oriya
39011,Secrets of Innovation 448,414,Science,1997,9780000039011,200,Oriya
39012,Secrets of Future 159,398,Romance,1993,9780000039012,327,Hindi
39013,Introduction to India 251,47,Children,2022,9780000039013,668,Kannada
39014,Mastering Design 527,291,Self-Help,2023,9780000039014,647,Telugu
39015,Tales of Innovation 561,637,Thriller,2017,9780000039015,120,Telugu
39016,Introduction to Future 818,617,Non-Fiction,2001,9780000039016,796,English
39017,An Future 949,244,Science,1990,9780000039017,158,Bengali
39018,Chronicles of Love 655,554,Science,2009,9780000039018,361,English
39019,A Mathematics 831,319,Biography,2000,9780000039019,630,Telugu
39020,An Time 358,252,Children,1996,9780000039020,767,Bengali
39021,Guide to Dreams 211,825,Biography,2001,9780000039021,241,English
39022,Secrets of Data 295,58,Mystery,2005,9780000039022,218,English
39023,An Future 156,476,Science,2008,9780000039023,602,Kannada
39024,Chronicles of Future 198,617,Comics,2010,9780000039024,309,Bengali
39025,Chronicles of India 539,911,Romance,1994,9780000039025,794,Hindi
39026,An Design 143,900,Biography,2008,9780000039026,501,Tamil
39027,Chronicles of Future 724,120,Mystery,2015,9780000039027,803,Telugu
39028,An Algorithms 813,881,Children,2005,9780000039028,428,Oriya
39029,Secrets of Science 254,853,Romance,2003,9780000039029,451,Telugu
39030,Guide to Time 680,343,Health,2014,9780000039030,466,Telugu
39031,Chronicles of Design 113,545,Fiction,2016,9780000039031,722,Bengali
39032,Chronicles of Mathematics 478,871,Health,2013,9780000039032,90,Oriya
39033,A Algorithms 685,4,Non-Fiction,2005,9780000039033,553,Tamil
39034,Tales of Data 935,94,Romance,2011,9780000039034,531,English
39035,An Love 811,916,Thriller,2008,9780000039035,377,Telugu
39036,An Science 81,267,Health,2011,9780000039036,606,English
39037,A Time 208,843,Romance,1997,9780000039037,622,English
39038,An Dreams 61,709,Self-Help,2008,9780000039038,312,Hindi
39039,An Success 95,733,Health,2003,9780000039039,707,Telugu
39040,An Life 973,772,Health,2016,9780000039040,268,Kannada
39041,Guide to Life 836,372,Comics,1998,9780000039041,127,English
39042,Introduction to Mathematics 474,2,Biography,1994,9780000039042,500,Bengali
39043,A Time 775,950,Health,2022,9780000039043,600,Hindi
39044,An Innovation 695,791,Thriller,1997,9780000039044,880,Oriya
39045,Guide to Dreams 488,901,Non-Fiction,1999,9780000039045,446,Hindi
39046,Tales of Data 413,334,Biography,2008,9780000039046,527,Oriya
39047,The Love 252,227,Mystery,1993,9780000039047,722,Oriya
39048,Introduction to Time 426,305,Non-Fiction,2019,9780000039048,565,Bengali
39049,A Data 675,421,Technology,2000,9780000039049,378,Oriya
39050,Secrets of Algorithms 343,465,Non-Fiction,2019,9780000039050,91,English
39051,Introduction to India 297,607,Fantasy,2008,9780000039051,441,Telugu
39052,An Mathematics 357,255,Business,1993,9780000039052,447,Telugu
39053,Secrets of Future 60,370,Science,2014,9780000039053,843,Hindi
39054,A Dreams 311,731,Non-Fiction,2004,9780000039054,374,Tamil
39055,Mastering India 705,195,Science,1994,9780000039055,875,Bengali
39056,Chronicles of Business 937,710,Technology,2000,9780000039056,461,Tamil
39057,An Algorithms 595,564,Fantasy,1994,9780000039057,195,Bengali
39058,Introduction to Time 993,816,History,2022,9780000039058,113,English
39059,The Business 746,123,Health,2010,9780000039059,120,Bengali
39060,Chronicles of India 942,856,Non-Fiction,1994,9780000039060,439,Telugu
